subject,writer,view,file,comment,id,date
553,진로세미나 수업 대체 (11월 12일),컴퓨터공학과,2018.11.08,0,416,
552,컴퓨터공학과 대학원 랩투어 안내,컴퓨터공학과,2018.11.07,0,539,
551,졸업작품전 준비사항-11월7일공지,컴퓨터공학과,2018.11.07,0,1034,
550,학과 진로 1DAY 컨설팅 안내,컴퓨터공학과,2018.11.06,0,401,
549,[2018-동계방학 실습학기제(현장실습)] 학생설명회,컴퓨터공학과,2018.11.06,0,288,
548,성남시와 가천대학교가 함께하는 IT 취업캠프,컴퓨터공학과,2018.11.06,0,549,
547,2019-1학기 전과 신청 안내,컴퓨터공학과,2018.11.05,0,535,
546,2018학년도 동계계절학기 수강신청 안내,컴퓨터공학과,2018.11.05,0,510,
545,취업지원관과 함께하는 <‘진로세미나’ 입사서류/면접 완전정복특강>,컴퓨터공학과,2018.11.02,0,334,
544,G-one 프로그램,컴퓨터공학과,2018.11.01,0,486,
543,29일-졸작평가회 평가장 및 일정,컴퓨터공학과,2018.10.23,0,1689,
542,졸업작품평가회 파일업로드 [11],컴퓨터공학과,2018.10.23,11,1473,
541,2018-전기 졸업대상자 제2전공(부/복수) 자격신청서 제출 안내,컴퓨터공학과,2018.10.22,0,736,
540,2018-전기 졸업대상자 연계전공 이수취득 신청 안내,컴퓨터공학과,2018.10.18,0,404,
539,2018-2학기 수업만족도 조사(1차) 실시 알림,컴퓨터공학과,2018.10.11,0,295,
538,"IPP 설명회 (3,4학년) 공지",컴퓨터공학과,2018.10.08,0,649,
537,진로세미나 수업,컴퓨터공학과,2018.10.08,0,501,
536,2018-2학기 장학사정관(추천전형) 장학생 추천,컴퓨터공학과,2018.10.08,0,730,
535,IPP교수님이 들려주는 기업&직무 이야기,컴퓨터공학과,2018.10.05,0,489,
534,2018-2학기 졸업앨범촬영 관련 안내,컴퓨터공학과,2018.10.05,0,379,
533,논리회로 (계절학기) [12],컴퓨터공학과,2018.10.04,12,577,
532,2018년도 4차 응급처치 및 심폐소생술 특강 신청 안내,컴퓨터공학과,2018.10.02,0,247,
531,"2018학년도 가천멘토와 함께하는 ""선배 초청 직무 토크(진로세미나)",컴퓨터공학과,2018.10.01,0,375,
530,2018학년도 가천멘토와 함께하는 『선배 초청 직무토크』,컴퓨터공학과,2018.09.20,0,320,
529,3/4 학년 IPP,컴퓨터공학과,2018.09.18,0,772,
528,2018학년도 2학기 수강포기 안내,컴퓨터공학과,2018.09.17,0,309,
527,2018-2학기 노트북지원금 신청 안내,컴퓨터공학과,2018.09.14,0,993,
526,2018년 미래창조인재 장학생 선발 안내문,컴퓨터공학과,2018.09.13,0,327,
525,2018년 대학생 핵심역량진단(K-CESA) 대상자 모집 공고문,컴퓨터공학과,2018.09.13,0,236,
524,2018-2학기 교내장학금 2차 신청기간 안내,컴퓨터공학과,2018.09.12,0,592,
523,2018-2학기 폐강 과목 안내,컴퓨터공학과,2018.09.12,0,310,
522,2018학년도 2학기 수강신청 확인서 제출 안내,컴퓨터공학과,2018.09.11,0,570,
521,2018-2학기 폐강 예정과목,컴퓨터공학과,2018.09.07,0,671,
520,컴퓨터공학과 전공필수 졸업학점 관련,컴퓨터공학과,2018.09.07,0,1097,
519,2018-2학기 영어능력 졸업인증 대체프로그램 시행안내,컴퓨터공학과,2018.09.06,0,643,
518,소프트웨어공학 수업 이동 건으로 인한 시간표 변경,컴퓨터공학과,2018.09.05,0,502,
517,2018-2학기 장애 재학생 현황 제출 협조,컴퓨터공학과,2018.09.05,0,178,
516,미등록 미복학 납부 및 신청기간,컴퓨터공학과,2018.09.05,0,311,
515,소프트웨어공학 추가개설 [4],컴퓨터공학과,2018.09.04,4,704,
514,2019-1학기 해외파견 교환/방문학생 프로그램,컴퓨터공학과,2018.09.04,0,568,
513,컴퓨터공학과 추가개설 2,컴퓨터공학과,2018.09.03,0,996,
512,에듀에코세미나 및 IT신기술특론 [31],컴퓨터공학과,2018.09.03,31,971,
511,서버프로그래밍,컴퓨터공학과,2018.09.03,0,468,
510,진로세미나 및 사회봉사,컴퓨터공학과,2018.09.03,0,542,
509,3학년 프로젝트 팀구성,컴퓨터공학과,2018.08.31,0,555,
508,2018학년도 2학기 교직 적.인성검사 신청 안내,컴퓨터공학과,2018.08.27,0,270,
507,타과 전공과목 수강 관련,컴퓨터공학과,2018.08.27,0,458,
506,프로젝트 팀구성 및 담당교수 배정,컴퓨터공학과,2018.08.23,0,1094,
505,학위수여식 및 학위복 대여,컴퓨터공학과,2018.08.23,0,234,
504,2018-2학기 추가 등록기간 안내 및 학부 전액장학생 등록금 수납방법 안내,컴퓨터공학과,2018.08.22,0,415,
503,2018-2학기 추가개설 과목 시간 및 교수 배정 공지,컴퓨터공학과,2018.08.20,0,1596,
502,학석사연계.통합과정 수강신청,컴퓨터공학과,2018.08.17,0,680,
501,서버프로그래밍 추가개설 관련 공지,컴퓨터공학과,2018.08.14,0,647,
500,컴퓨터공학과 추가개설 강좌 공지 [6],컴퓨터공학과,2018.08.13,6,2090,
499,3/4학년 졸업프로젝트 수행을 위한 팀 구성 모임 안내,컴퓨터공학과,2018.08.12,0,831,
498,컴퓨터공학과 추가개설 공지,컴퓨터공학과,2018.08.10,0,1238,
497,컴퓨터공학과 추가개설과목 [291],컴퓨터공학과,2018.08.07,291,3896,
496,복학예정학생 수강신청 요령 : 졸업프로젝트 교과목,컴퓨터공학과,2018.08.06,0,764,
495,2학기 학·석사연계과정/학석사통합과정 수강신청 안내,컴퓨터공학과,2018.08.06,0,502,
494,프로그래밍기초와 프로그래밍응용 (17학번),컴퓨터공학과,2018.07.27,0,571,
493,컴퓨터공학과 17학번 학생들 필독!,컴퓨터공학과,2018.07.26,0,862,
492,2018한국 대학생의 교수학습과정에 관한 설문조사,컴퓨터공학과,2018.07.25,0,321,
491,진로세미나 관련 공지,컴퓨터공학과,2018.07.25,0,904,
490,전과학생 필독사항,컴퓨터공학과,2018.07.25,0,669,
489,예비 수강신청 : 3학년 종합프로젝트,컴퓨터공학과,2018.07.25,0,1978,
488,2018-2학기 예비수강신청 안내,컴퓨터공학과,2018.07.18,0,1628,
487,2018-1학기 사회봉사(교필) 결과물 취합 및 서류제출,컴퓨터공학과,2018.07.05,0,587,
486,더존 인턴 프로그램 채용연계 지원자 모집,컴퓨터공학과,2018.06.29,0,655,
485,졸업유보제도 변경시행 및 단계적 폐지 안내,컴퓨터공학과,2018.06.21,0,491,
484,Design Thinking [46],컴퓨터공학과,2018.06.20,46,1501,
483,취업진로현황조사,컴퓨터공학과,2018.06.20,0,421,
482,18-하계 현장실습 사전교육 안내,컴퓨터공학과,2018.06.20,0,347,
481,제6회 K-HACKATHON 등록 안내,컴퓨터공학과,2018.06.20,0,259,
480,2018 컴퓨터공학과 대학원 연구실 소개,컴퓨터공학과,2018.06.18,0,524,
479,SW사업단 학생 해외연수 및 보충캠프 공고문,컴퓨터공학과,2018.06.15,0,642,
478,ACE 2018 아이디어톤 결과,컴퓨터공학과,2018.06.12,0,707,
477,2018 ACE 해커톤 결과 & 아이디어톤 결과보고서 제출,컴퓨터공학과,2018.06.12,0,631,
476,2018-2학기 교내장학금 신청기간 안내,컴퓨터공학과,2018.06.07,0,637,
475,2018-1_BOTTOMUP 해커톤 세부주제 공지,컴퓨터공학과,2018.06.06,0,437,
474,ACE 해커톤 세부 주제,컴퓨터공학과,2018.06.06,0,386,
473,응급처치 추가 수업일 공지,컴퓨터공학과,2018.06.05,0,242,
472,ACE 아이디어톤 예선 심사 결과,컴퓨터공학과,2018.06.04,0,761,
471,방학중 빅데이터 취업연계과정 설명회 및 수강생 모집,컴퓨터공학과,2018.06.04,0,528,
470,졸업프로젝트 2차 학기(하계졸업예정자) 평가결과,컴퓨터공학과,2018.06.04,0,1619,
469,3학년 Design Thinking,컴퓨터공학과,2018.06.04,0,1023,
468,2018-하계방학 경기도청 현장실습 협력사업 참여 기관 및 학생 추가 모집 안내,컴퓨터공학과,2018.06.04,0,548,
467,2018 국가슈퍼컴퓨팅 경진대회,컴퓨터공학과,2018.06.04,0,467,
466,정전일정,컴퓨터공학과,2018.06.04,0,338,
465,6월 정보교육 안내,컴퓨터공학과,2018.05.30,0,928,
464,2018-2학기 학사 및 석사연계과정 신청 안내,컴퓨터공학과,2018.05.30,0,331,
463,2018-하계 영어능력 졸업인증 대체프로그램 시행안내,컴퓨터공학과,2018.05.30,0,384,
462,고시장학금 지급 기준 안내,컴퓨터공학과,2018.05.30,0,240,
461,"[ACE] 학과별 국가고시, 대외수상실적 입력 협조",컴퓨터공학과,2018.05.30,0,276,
460,아이디어톤 입상 결과,컴퓨터공학과,2018.05.29,0,735,
459,하계 현장실습(3/4학년 필독),컴퓨터공학과,2018.05.29,0,720,
458,[에이스] 아이디어톤 해커톤 공지사항 필독 !!,컴퓨터공학과,2018.05.28,0,655,
457,2018년 남양주 해커톤 대회,컴퓨터공학과,2018.05.28,0,518,
456,3/4학년 필독,컴퓨터공학과,2018.05.25,0,1017,
455,인성세미나 응급처치교육 관련 공지,컴퓨터공학과,2018.05.24,0,410,
454,3학년 필독(졸업프로젝트),컴퓨터공학과,2018.05.21,0,1362,
453,하계계절학기 담당 교수님 및 계절학기 공지사항,컴퓨터공학과,2018.05.18,0,911,
452,2018-1_Gachon_BottomUp_아이디어톤_세부주제공지,컴퓨터공학과,2018.05.17,0,720,
451,4학년필독! 종합프로젝트 2차학기 - 2018하계 졸업예정자 평가 일정,컴퓨터공학과,2018.05.17,0,869,
450,2018-1_Gachon_BottomUp_아이디어톤,컴퓨터공학과,2018.05.15,0,1325,
449,2018-1_Gachon_BottomUp_해커톤,컴퓨터공학과,2018.05.15,0,1079,
448,2018-2학기 제2전공 및 전공심화과정 신청 안내,컴퓨터공학과,2018.05.14,0,1322,
447,조기졸업신청,컴퓨터공학과,2018.05.14,0,248,
446,2018-2학기 전과 신청,컴퓨터공학과,2018.05.14,0,382,
445,4학년 학사 졸업정보등 관련해서 오픈카톡방을 개설하였습니다.,컴퓨터공학과,2018.05.08,0,479,
444,2018 GOP 해외 파견 학생 모집,컴퓨터공학과,2018.05.04,0,249,
443,2018 비경계 융합과정 전공설명회,컴퓨터공학과,2018.05.02,0,320,
442,2018 하계방학 중 미국 Software 연수 참가자 모집 공고,컴퓨터공학과,2018.05.02,0,364,
441,3학년 필참!!! [104],컴퓨터공학과,2018.05.01,104,1077,
440,개교 79주년 기념 한마음 Festival 개최 및 참가 안내,컴퓨터공학과,2018.04.30,0,348,
439,‘ITRC FORUM 2018’ 행사 ‘리쿠르팅 페어’ 소개,컴퓨터공학과,2018.04.30,0,334,
438,졸업생 대상 IT취업교육 안내,컴퓨터공학과,2018.04.24,0,331,
437,석좌교수님 특강(인성세미나),컴퓨터공학과,2018.04.24,0,754,
436,가천멘토와 함께하는 직무박람회,컴퓨터공학과,2018.04.24,0,514,
435,전학년(게임 아카데미),컴퓨터공학과,2018.04.24,0,669,
434,4학년 필독!!!(취업 교육 관련),컴퓨터공학과,2018.04.24,0,580,
433,3학년 필독!!!(졸업프로젝트),컴퓨터공학과,2018.04.24,0,833,
432,2018-1학기 수업만족도 조사(1차) 실시 안내,컴퓨터공학과,2018.04.20,0,274,
431,현장실습 수상내역,컴퓨터공학과,2018.04.20,0,411,
430,2018년 학생예비군 기본훈련 공고문,컴퓨터공학과,2018.04.18,0,1010,
429,ACE 2018-2 실리콘밸리 프로젝트 홍보,컴퓨터공학과,2018.04.18,0,310,
428,2018년 IT 육성장학생 선발 계획,컴퓨터공학과,2018.04.17,0,411,
427,2018-1학기 천소룡기념 장학금 추천,컴퓨터공학과,2018.04.16,0,340,
426,2018년도 하계 계절학기 예비수강신청 안내,컴퓨터공학과,2018.04.11,0,324,
425,2017-후기 제2전공 자격신청서 관련안내,컴퓨터공학과,2018.04.09,0,307,
424,2018-1학기 인성세미나 특강 일정,컴퓨터공학과,2018.03.27,0,653,
423,학석사통합과정 학생 대학원 과목 수강신청 안내,컴퓨터공학과,2018.03.14,0,539,
422,2018-1학기 노트북지원금 신청 안내,컴퓨터공학과,2018.03.12,0,2871,
421,2018-1학기 영어능력 졸업인증 대체프로그램,컴퓨터공학과,2018.03.09,0,576,
420,2018-1학기 교내장학금 신청기간 안내,컴퓨터공학과,2018.03.09,0,571,
419,인성세미나 응급처치 재공지,컴퓨터공학과,2018.03.09,0,291,
418,"에듀에코세미나,소프트웨어신기술특론 [8]",컴퓨터공학과,2018.03.08,8,734,
417,2018-1학기 폐강 강좌,컴퓨터공학과,2018.03.08,0,787,
416,소프트웨어신기술특론 채정우교수님,컴퓨터공학과,2018.03.07,0,778,
415,특성화과목 수강신청 안내 [4],컴퓨터공학과,2018.03.06,4,875,
414,사회봉사 교과목 필수이수 졸업안내,컴퓨터공학과,2018.03.06,0,488,
413,긴급]2018학년도 신편입생 국가장학금 신청 안내,컴퓨터공학과,2018.03.06,0,431,
412,'소프트웨어신기술특론'과 '에듀에코세미나' 수강신청 안내 [13],컴퓨터공학과,2018.03.05,13,1631,
411,졸업프로젝트 수강신청안내(3),컴퓨터공학과,2018.03.04,0,929,
410,프로젝트 수강신청 안내(2) [1],컴퓨터공학과,2018.03.02,1,1046,
409,2018-1학기 추가등록기간 안내,컴퓨터공학과,2018.02.28,0,522,
408,신입생 인성세미나 수강신청 안내,컴퓨터공학과,2018.02.27,0,735,
407,인성세미나 응급처치교육 안내,컴퓨터공학과,2018.02.27,0,195,
406,제19기 학생홍보서포터즈 모집,컴퓨터공학과,2018.02.27,0,566,
405,기업의 요구는 성실. 신기술! 자신 있게 도전합시다!,컴퓨터공학과,2018.02.27,0,361,
404,제2전공 의무이수 졸업 안내,컴퓨터공학과,2018.02.26,0,496,
403,졸업프로젝트 지도교수 배정,컴퓨터공학과,2018.02.24,0,1154,
402,수강신청 추가개설 안내 [2],컴퓨터공학과,2018.02.24,2,2235,
401,소프트웨어 기초교양 과목 수강신청 안내,컴퓨터공학과,2018.02.21,0,610,
400,2018-1학기 장기 현장실습(실습학기제) 시행 안내,컴퓨터공학과,2018.02.20,0,489,
399,IPP 장기현장실습 관련 공지사항입니다,컴퓨터공학과,2018.02.19,0,552,
398,인문계 신·편입생 '이공학적 역량' 보충캠프 안내,컴퓨터공학과,2018.02.14,0,342,
397,2017학년도 전기 단과대학별 학위수여식 시행 안내,컴퓨터공학과,2018.02.14,0,467,
396,2018학년도 Pre-Gachon 신입생 교내 오리엔테이션 안내,컴퓨터공학과,2018.02.12,0,616,
395,수강 신청 교과목 추가 개설 [27],컴퓨터공학과,2018.02.08,27,3110,
394,폐강 및 추가개설,컴퓨터공학과,2018.02.08,-1,2660,
393,"2017-전기 졸업사정대상자(합격자, 불합격자) 안내문",컴퓨터공학과,2018.02.07,0,1211,
392,추가개설 안내 [275],컴퓨터공학과,2018.02.06,275,3489,
391,재입학 관련 공지사항,컴퓨터공학과,2018.02.02,0,457,
390,4학년 프로젝트 안내,컴퓨터공학과,2018.01.30,0,764,
389,(4학년)‘프로젝트’ 수강 신청 지침,컴퓨터공학과,2018.01.25,0,870,
388,2017학년도 전기 학위수여식 학위복 대여 안내,컴퓨터공학과,2018.01.24,0,460,
387,수강신청 유의 사항(전 학년 필독)3월10일까지 [2],컴퓨터공학과,2018.01.23,2,1738,
386,해외연수 일정변경 취소할사람 15:30까지 문자회신,컴퓨터공학과,2018.01.22,0,600,
385,2018-1학기 예비수강신청 안내,컴퓨터공학과,2018.01.22,0,898,
384,보충캠프 ‘프로젝트 개발 실무’ 신청 안내 [15],컴퓨터공학과,2018.01.19,15,885,
383,보충캠프 ‘파이썬 기초’ 신청 안내 [26],컴퓨터공학과,2018.01.19,26,959,
382,IPP장기현장실습,컴퓨터공학과,2018.01.17,0,700,
381,"`18년 가온미디어, ASPN 인턴(IPP장기현장실습) 모집 공고",컴퓨터공학과,2018.01.12,0,629,
380,2017학년도 동계방학 취업 비교과프로그램 참여안내,컴퓨터공학과,2018.01.11,0,466,
379,일본 나고야 ‘자동차 ICT융합 워크샵’ 참가 댓글신청 [79],컴퓨터공학과,2018.01.11,79,2103,
378,2017-2학기 사회봉사(교필) 결과물 취합 및 서류제출,컴퓨터공학과,2018.01.05,0,371,
377,동계계절학기 중 파이썬 보충캠프 ▶ 인원부족 미개설,컴퓨터공학과,2018.01.04,0,1040,
376,단기현장실습 추가신청 댓글 [6],컴퓨터공학과,2018.01.03,6,787,
375,현장실습 업체 추가,컴퓨터공학과,2017.12.28,0,627,
374,Honors 학생선발,컴퓨터공학과,2017.12.27,0,712,
373,2017년 재학생 만족도 조사 참여 요청,컴퓨터공학과,2017.12.21,0,313,
372,대학원 활성화를 위한 학술지원장학금 신청 안내,컴퓨터공학과,2017.12.21,0,384,
371,2017-전기 졸업대상자 졸업유보 신청 안내,컴퓨터공학과,2017.12.20,0,499,
370,2차멘토링,컴퓨터공학과,2017.12.19,0,513,
369,"현장실습안내(2,3학년)",컴퓨터공학과,2017.12.14,0,718,
368,2018학년도 IPP형 일학습병행제 추가모집 안내,컴퓨터공학과,2017.12.13,0,403,
367,2018-1학기 교내장학금 신청기간 안내,컴퓨터공학과,2017.12.12,0,406,
366,CE-TED 본선 심사 결과,컴퓨터공학과,2017.12.11,0,370,
365,CE 자소서 경진대회 결과,컴퓨터공학과,2017.12.11,0,365,
364,2018-1학기 학？석사연계과정 신청 안내,컴퓨터공학과,2017.12.11,0,337,
363,졸업작품 전시회,컴퓨터공학과,2017.12.06,0,938,
362,졸업작품 멘토링 일정,컴퓨터공학과,2017.12.06,0,880,
361,한마음페스티벌 안내,컴퓨터공학과,2017.12.05,0,780,
360,2018-1학기 학-석사연계과정 신청 안내,컴퓨터공학과,2017.12.05,0,327,
359,2017-동계 영어능력 졸업인증 대체프로그램 시행 안내,컴퓨터공학과,2017.12.05,0,490,
358,졸업프로젝트 2차 심사결과,컴퓨터공학과,2017.12.04,0,666,
357,CE-TED 예비 심사 결과,컴퓨터공학과,2017.11.29,0,476,
356,CE-TED 보고서 제출 공지사항,컴퓨터공학과,2017.11.29,0,317,
355,에듀에코세미나,컴퓨터공학과,2017.11.29,0,565,
354,CE-TED 예비 심사 안내,컴퓨터공학과,2017.11.28,0,448,
353,ACE 자소서 경진대회 자소서 제출 공지사항(변경),컴퓨터공학과,2017.11.25,0,668,
352,2017학년도 동계방학 실습학기제(현장실습) 실시 안내,컴퓨터공학과,2017.11.24,0,984,
351,IPP일학습병행제 안내사항,컴퓨터공학과,2017.11.24,0,506,
350,2017-전기 글로벌캠퍼스 졸업예정자 졸업학점,컴퓨터공학과,2017.11.22,0,417,
349,CE-TED 신청 연기 안내,컴퓨터공학과,2017.11.21,0,485,
348,ACE CE-TED 비교과 프로그램 등록,컴퓨터공학과,2017.11.20,0,487,
347,2017학년도 동계 계절학기 수강신청 안내,컴퓨터공학과,2017.11.20,0,507,
346,IPP장기현장실습 2018-1학기 참여 수요조사,컴퓨터공학과,2017.11.20,0,335,
345,3학년-내년도 졸업프로젝트,컴퓨터공학과,2017.11.20,0,1356,
344,푸른등대 삼성SOS 신규장학생(일시지원),컴퓨터공학과,2017.11.15,0,331,
343,ace자기소개서 경진대회 안내,컴퓨터공학과,2017.11.14,0,690,
342,ce-ted 예비심사 평가 일정안내,컴퓨터공학과,2017.11.14,0,564,
341,졸업프로젝트 문서,컴퓨터공학과,2017.11.14,0,953,
340,IPP 기업체 소개 및 매칭 설명회,컴퓨터공학과,2017.11.10,0,546,
339,"(기간연장) 현장실습우수수기 공모전(재학생직무체험,IPP형일학습병행제 포함)",컴퓨터공학과,2017.11.09,0,588,
338,2018학년 8월 졸업 예정자 IPP 장기현장실습 참여 안내,컴퓨터공학과,2017.11.08,0,420,
337,2017 졸업프로젝트 2차 심사 안내,컴퓨터공학과,2017.11.08,0,1047,
336,"2018-1학기 제2전공(부전공, 복수전공, 연계전공) 신청 안내",컴퓨터공학과,2017.11.07,0,745,
335,2018-1학기 조기졸업 신청 안내,컴퓨터공학과,2017.11.07,0,286,
334,2018-1학기 전과 신청 안내,컴퓨터공학과,2017.11.06,0,401,
333,영어능력 졸업인증 미인증자 토익성적 제출 마감기한 안내,컴퓨터공학과,2017.11.01,0,624,
332,2017-2학기 수업만족도 조사(1차) 실시 안내,컴퓨터공학과,2017.10.31,0,278,
331,졸업프로젝트 심사 일정,컴퓨터공학과,2017.10.27,0,1178,
330,졸업프로젝트 팀 구성,컴퓨터공학과,2017.10.25,0,832,
329,2017-전기 졸업대상자 제2전공(부/복수/연계전공) 자격신청서 제출 안내,컴퓨터공학과,2017.10.12,0,664,
328,2017학년도 동계 계절학기 예비수강신청 안내,컴퓨터공학과,2017.09.28,0,529,
327,"황재천-컴퓨터그래픽스(월D, 월E) 9월 18일 보충자료",컴퓨터공학과,2017.09.21,0,544,
326,2017학년도 2학기 수강포기 기간 안내,컴퓨터공학과,2017.09.21,0,576,
325,2017-2학기 노트북지원금 신청 안내,컴퓨터공학과,2017.09.20,0,1360,
324,2017학년도 2학기 수강신청 확인서 제출 안내/이수구분변경신청,컴퓨터공학과,2017.09.14,0,885,
323,2017-2학기 영어능력 졸업인증 대체프로그램 시행 안내,컴퓨터공학과,2017.09.13,0,446,
322,2017-2학기 교내장학금 2차 신청기간 안내,컴퓨터공학과,2017.09.13,0,671,
321,폐강안내,컴퓨터공학과,2017.09.07,0,998,
320,3학년 진로세미나 필수 신청!,컴퓨터공학과,2017.09.07,-2,1335,
319,4학년 졸업프로젝트(소모준비),컴퓨터공학과,2017.09.05,0,808,
318,졸업프로젝트 심사일정 안내,컴퓨터공학과,2017.09.04,0,647,
317,특성화 과목 신청,컴퓨터공학과,2017.09.04,0,935,
316,[취업] 청취아 ‘파이선기반의 빅데이터분석’ 과정 안내,컴퓨터공학과,2017.09.04,0,609,
315,[IPP] 오픈베이스 네트워크사업부,컴퓨터공학과,2017.09.04,0,417,
314,추가개설과목 안내,컴퓨터공학과,2017.08.30,0,1071,
313,2학기 수강신청 추가개설 요청 [132],컴퓨터공학과,2017.08.25,132,1598,
312,졸업예정자의 개인정보 수집·이용·제3자제공 동의서 제출안내,컴퓨터공학과,2017.08.14,0,517,
311,강좌 추가 개설 안내. [19],컴퓨터공학과,2017.08.11,19,1589,
310,"2016학년도 후기 졸업 합격자, 불합격자 안내문",컴퓨터공학과,2017.08.10,0,915,
309,2016-후기 졸업유보 신청자 승인현황,컴퓨터공학과,2017.08.09,0,651,
308,과목 추가 개설 요청 [173],컴퓨터공학과,2017.08.04,173,2635,
307,실용통계학2 대체과목 안내,컴퓨터공학과,2017.07.26,0,698,
306,2017-2학기 예비수강신청 안내,컴퓨터공학과,2017.07.20,0,1189,
305,전과 공지사항,컴퓨터공학과,2017.07.20,0,797,
304,설문조사(전학년),컴퓨터공학과,2017.07.17,0,695,
303,2학기 수강신청 [42],컴퓨터공학과,2017.07.13,42,1475,
302,2017년 SW 마에스트로 과정 제8기 연수생 모집,컴퓨터공학과,2017.07.04,0,505,
301,2016-후기 졸업예정자 졸업유보 신청 안내,컴퓨터공학과,2017.07.03,0,481,
300,대학원 활성화를 위한 학술지원장학금 신청 안내,컴퓨터공학과,2017.06.30,0,499,
299,현장실습,컴퓨터공학과,2017.06.29,0,513,
298,pct 시험 관련,컴퓨터공학과,2017.06.26,0,492,
297,인성세미나 수강학생 온라인 인성검사 실시,컴퓨터공학과,2017.06.22,0,581,
296,사회봉사(교필) 결과물 취합 방법 안내 및 제출 요청,컴퓨터공학과,2017.06.22,0,717,
295,전학년 설문조사 (교육과정개편),컴퓨터공학과,2017.06.21,0,667,
294,청년취업아카데미 '파이썬기반 빅데이터',컴퓨터공학과,2017.06.20,0,517,
293,IPP전공계절학기 신청 최종확인 [3],컴퓨터공학과,2017.06.16,3,536,
292,IPP전공계절학기 신청현황 [5],컴퓨터공학과,2017.06.15,5,614,
291,현장실습,컴퓨터공학과,2017.06.12,0,866,
290,프로젝트 멘토링 프로그램,컴퓨터공학과,2017.06.12,0,632,
289,[ CE-TED 참가학생 필독] 최종 결과 발표 및 공지사항,컴퓨터공학과,2017.06.05,-1,714,
288,TED 최종 발표회,컴퓨터공학과,2017.06.05,0,573,
287,4학년 취업프로그램,컴퓨터공학과,2017.06.02,0,573,
286,인성세미나 대체 수업 알림,컴퓨터공학과,2017.06.02,0,633,
285,제15회 임베디드 소프트웨어 경진대회 공지,컴퓨터공학과,2017.06.01,0,443,
284,IPP계절학기 신청현황 및 개설 [2],컴퓨터공학과,2017.06.01,2,708,
283,CE-TED 예시심사 결과 및 추후 일정,컴퓨터공학과,2017.05.31,0,527,
282,와이파이 관련 공지,컴퓨터공학과,2017.05.30,0,734,
281,[IPP] 장기현장실습 기업 추가 1회,컴퓨터공학과,2017.05.30,0,921,
280,[IPP] 계절학기 신청 및 상담 댓글 [7],컴퓨터공학과,2017.05.30,7,774,
279,[해외취업] 일본·베트남 언어 및 전공 교육 후 취업,컴퓨터공학과,2017.05.30,0,392,
278,취업 어디로? - IT전문기업 약점,컴퓨터공학과,2017.05.30,0,407,
277,CE-TED 예비심사 날짜변경 (동영상 심사 방법 공지),컴퓨터공학과,2017.05.29,0,647,
276,소프트웨어사업단 2017년 K-SW포럼 하계 인턴십 신청 안내,컴퓨터공학과,2017.05.19,0,496,
275,2017학년도 여름 계절학기 수강신청 안내,컴퓨터공학과,2017.05.16,0,560,
274,[3학년필독]설명회 5월 17일(수요일) 오후 5시부터 233호,컴퓨터공학과,2017.05.15,0,731,
273,[4학년필독]K-SW 포럼 회원사 채용 설명회,컴퓨터공학과,2017.05.15,0,619,
272,[전학년필독]ACE 사업 : CE-TED 신청 및 일정 공지,컴퓨터공학과,2017.05.15,0,1702,
271,"2017-2학기 제2전공(부전공, 복수전공, 연계전공) 신청 안내",컴퓨터공학과,2017.05.12,0,630,
270,2017-2학기 조기졸업 신청 안내,컴퓨터공학과,2017.05.12,0,309,
269,2017-1학기[ACE] ‘Bottom Up 학과별 수요자 맞춤형 비교과 프로그램’,컴퓨터공학과,2017.05.11,0,687,
268,2017-2학기 전과 신청 안내,컴퓨터공학과,2017.05.10,0,548,
267,[3학년 필독]졸업프로젝트 팀 구성,컴퓨터공학과,2017.05.08,0,872,
266,[3학년 필독]에듀에코 세미나 기술 특강안내,컴퓨터공학과,2017.05.08,0,769,
265,인성세미나 응급처치교육 최종 추가신청,컴퓨터공학과,2017.05.02,0,169,
264,1학년 인성세미나 통합수업안내.,컴퓨터공학과,2017.05.01,0,221,
263,3학년 학사 일정 설명회,컴퓨터공학과,2017.05.01,0,635,
262,IPP 설명회,컴퓨터공학과,2017.05.01,0,636,
261,2017학년도 여름 계절학기 예비수강신청 및 일정 안내,컴퓨터공학과,2017.04.24,0,382,
260,2017-1학기 수업만족도 조사(1차) 실시,컴퓨터공학과,2017.04.19,0,329,
259,2017년도 가천 GOP(Global Outreach Program) 해외 파견학생 모집,컴퓨터공학과,2017.04.12,0,507,
258,2017-1학기 <가천인 독후감 대회>,컴퓨터공학과,2017.04.03,0,738,
257,업지원관과 함께하는 <‘인성세미나’ 5~6주차 진로설계특강> 학생 참여지도 안내,컴퓨터공학과,2017.03.20,0,488,
256,2017-1학기 영어능력 졸업인증 대체프로그램 시행 안내,컴퓨터공학과,2017.03.20,0,630,
255,2017학년도 1학기 수강포기 안내,컴퓨터공학과,2017.03.20,0,438,
254,2017년도 1차 응급처치 및 심폐소생술 특강 신청 안내,컴퓨터공학과,2017.03.17,0,318,
253,2017-1학기 노트북지원금 신청 안내,컴퓨터공학과,2017.03.17,0,1663,
252,2017학년도 1학기 교직 적？인성검사 신청 안내,컴퓨터공학과,2017.03.15,0,343,
251,2017학년도 1학기 수강신청 확인서 제출 안내,컴퓨터공학과,2017.03.15,0,1029,
250,2017 신입생 온라인 ‘인성검사’ 시행,컴퓨터공학과,2017.03.13,0,335,
